"","C_No_Treatment","C_Treatment_A","C_Treatment_B","E_No_Treatment","E_Treatment_A","E_Treatment_B"
"578",116710.449867351,256176.412457744,241937.437961904,21.8568217642332,23.581038325302,22.4803569390163
"579",110801.605777921,258606.369196321,236895.070043965,21.9002496340509,23.6455852763362,22.6511508270358
"580",130104.456699299,318111.233278757,296240.617090221,19.9928287405995,22.1451633493473,20.7309927046795
"581",136678.702288981,361088.178590005,308776.952966802,19.6623448188371,21.7260179479933,20.6040699123862
"582",116093.319848108,295962.158877732,263846.106250692,20.3669991787539,22.6773319460362,21.1927815066554
"583",128486.711643699,329058.809446426,284133.113466302,20.2666186954641,22.0828158018403,21.446412114723
"584",122971.574816209,314394.488399297,278385.006307665,20.9662390145326,22.4742903533423,21.9515218805221
"585",126910.060565945,353508.650624788,324643.357905439,19.7557264601034,21.6116693893327,20.4448954369903
"586",138445.494052575,369434.936502671,339837.565349437,19.0776238943568,21.281907674421,19.8538729561876
"587",126146.02903746,289774.870656067,252400.042387548,20.7545288252525,22.5713255479431,21.8505160889492
"588",114953.247476904,292375.649531857,252873.797459448,20.4034998122043,22.4936031896587,21.1709560881566
"589",128697.281144595,329452.695364315,298765.107771825,20.5579692162611,22.2301361717467,21.2832073590088
"590",128178.562013969,328502.046612271,326082.514542882,19.8682253777205,22.0500598710526,20.5237413259603
"591",127922.043249388,357037.247526447,329573.571489056,19.2544333163352,21.4033023575258,20.0048140012272
"592",110635.590936215,299114.999472318,272090.688283473,20.9445376208802,22.4070993286239,21.689226293463
"593",123010.330194257,294483.327700478,277618.264120049,20.6385243658366,22.7069663285628,21.3821297139545
"594",106665.710009992,286602.271561317,267015.832241814,20.9930067989191,22.6365536692025,21.5023057231098
"595",125587.118843895,292102.439473781,275854.837580346,20.4605588444779,22.5432125494907,21.1833289063284
"596",104788.015972141,272030.269387425,243197.117161908,21.3607408077818,22.9998426724106,22.2578975972662
"597",126958.985037321,319643.100778214,286891.367580426,20.2259450518731,22.6213781064716,20.9705745866814
"598",117089.848750188,274469.183147268,250734.29410901,21.5250440071765,23.4616851620211,22.1576566585576
"599",117290.129824907,334365.083703528,332552.421164649,19.5260006817584,21.5558143397741,20.0248789354535
"600",111553.948307141,275606.838658082,257269.887815188,21.1971367676508,22.609797023838,21.8933528587338
"601",119787.804581666,304513.609434844,289974.80713164,20.2293041980693,22.1582884580093,20.8331168333879
"602",119503.034132708,291839.504799037,263310.538321539,21.0539199839987,22.8134010442599,21.7846166682384
"603",112062.653834319,279178.15949241,251498.475823589,20.5696041658447,22.5063582894131,21.4583462603961
"604",136669.517642076,335103.538094531,312270.692320809,20.6940124713869,22.7960169036388,21.2604955037478
"605",115405.839805426,285992.101477197,240879.922291206,20.9899200036113,22.6599959777327,22.094312099922
"606",113262.697551095,296310.22670228,289063.486311818,19.9671849203394,21.9495073092587,20.6804821661175
"607",111211.783045644,321316.796132906,310837.993273778,19.7748389113517,21.626238453612,20.4166654596804
"608",127839.005377353,349264.356667793,332597.98693878,18.6175701640937,20.7630308813928,19.4757268201204
"609",119360.968509388,307415.090335997,270071.477466469,20.9727697699386,22.7871069981479,21.786255215715
"610",138112.659192206,337106.657690351,310453.407441163,19.9703362544494,22.2390007948757,20.6653026807588
"611",132269.928393603,324389.886984734,321244.578252101,19.4950683279656,21.904111615375,20.0519973192732
"612",111096.724428978,285710.236676019,259358.140703906,21.2465264586638,22.9132944047202,22.0353285849817
"613",111686.966246582,305530.206924763,283493.540140327,19.8663580316133,21.8207175123612,20.8411609187244
"614",127385.632642309,292605.866068139,275321.996273409,20.7934635318869,22.7708147220166,21.5623243940918
"615",118950.174826164,281797.373781488,272105.841697154,21.493175465376,23.3433134167122,22.0911472269341
"616",122458.923241942,300787.139693433,267321.442313369,21.0576546522344,22.8769560166879,21.87769225756
"617",118680.651753259,301140.225098839,276960.512163016,19.9208681031278,21.8097465803866,20.9121303463857
"618",134407.782164674,333788.276493988,292894.265013957,20.7972551086984,22.7266370855466,21.4573128706243
"619",124908.939147745,323084.953928092,298400.541609803,20.5927396454966,22.5837349510016,21.2944712810836
"620",120262.490925793,334514.912309766,329907.960430631,20.3509468133823,22.3695129473797,20.8514356029396
"621",115579.80760962,315676.439060762,288842.420198793,19.8449357225041,21.7347557164424,20.7502489482366
"622",120331.889443709,312487.89933891,288886.398705808,20.162085448001,22.123091710652,20.7863014674237
"623",125183.161220882,304463.243022346,273253.51921137,21.1474278559157,23.1231386701137,21.9140448744788
"624",106013.233483596,259107.139179262,243563.678706329,22.1520298799049,23.7047161932243,22.7157619847423
"625",129637.067452573,328912.79321857,293119.144174598,20.3934210894653,22.3893259091188,21.1461557489339
"626",118187.303984572,270618.100743705,250414.089066288,21.488385061451,23.2763529188468,22.3522064958368
"627",118344.025804119,293948.005486292,267716.78546943,20.2557634170812,22.3963398977524,21.0626837991857
"628",123563.435066732,289698.172064711,263601.460954804,21.0355588503636,22.8330583119307,21.759206132308
"629",115456.470479499,267345.919694635,252791.20667364,21.912152068917,23.7248528643379,22.4865374364649
"630",110780.673864678,285890.620601216,260982.935733175,21.046060352234,22.8166816306469,21.5836879601801
"631",111983.097737846,278018.198395079,247426.789555995,21.0926101230105,23.1082268353566,21.7836343317857
"632",112793.417078236,286634.449791391,273845.579054907,20.6963682196772,22.2988950634297,21.5374749576712
"633",114520.053800759,296065.294869948,266009.357431891,20.994832152197,22.8630180374262,21.7011042712994
"634",114291.207390431,290154.405445146,287877.578088263,20.410796410903,22.0860076177402,21.0494362618002
"635",121891.799465632,320019.799578529,304956.976165048,19.7910629256233,21.7214595881373,20.6034951403595
"636",135415.749271677,364612.284857139,333519.943030129,19.0062866507302,21.1169591687053,19.6523389343486
"637",110953.619338302,259594.720186785,265123.331252647,21.2655590235294,23.0468900801569,21.7799658886122
"638",113375.889108642,315167.890274549,303841.963583448,20.0188101978221,21.848138355723,20.5379194469981
"639",123295.289665751,319148.803660959,289853.567834796,19.5697379365675,21.5179896857943,20.5255337355249
"640",108446.194943958,296685.915581642,276487.777219706,20.1992769750599,21.894372513935,21.1728336349072
"641",121540.457270131,329223.556067432,312761.509968178,19.6940534813755,21.6753890928839,20.3364361709496
"642",113067.305086162,286093.975881221,260472.653283788,21.5334650058252,23.0771555421394,22.1439519120358
"643",113592.143036078,293926.597832045,280468.520791476,20.6147412722891,22.3617515854866,21.3733177252036
"644",116878.673282379,301317.314096267,279520.97972888,21.1458696379452,22.6835434429389,21.7752007360108
"645",112214.288885625,282976.978456938,268324.905935003,20.7802278814375,22.5879650700491,21.586177371241
"646",113087.355238309,337949.606390647,323433.398330213,18.9756464557541,20.8976055908969,19.6926382314457
"647",125847.817402542,315950.082219691,278000.811303942,20.0093815481731,22.231197781205,20.9270749972818
"648",123108.276106291,290685.791924421,298710.635241606,20.74028415599,22.5026834957402,21.2678913631968
"649",119990.409140312,276998.428406922,259538.19296194,20.4971761510788,22.778963333156,21.1300387134731
"650",127811.936465967,344549.701755857,318877.637379175,20.4422362078877,22.2351586985475,20.9841313434434
"651",110793.089821172,268858.263738317,249694.428220004,20.9127093826259,22.8711147841796,21.7754605821759
"652",112576.983554475,302241.444064602,284364.478626208,20.6374176509888,22.3789693486799,21.3335569226073
"653",109034.233489224,318880.107340111,294704.048866343,20.1485914805979,21.9199367277493,20.7265813862514
"654",122440.174710789,306153.122216195,303351.042934048,20.3808358779303,22.1741300361876,21.0958327982681
"655",110108.034465954,262585.886233609,262956.898593275,21.6987647986616,23.6163882111084,22.127680454984
"656",127372.343903649,350978.628039274,323730.023382845,19.0930026165797,21.1748398324371,19.8477210266264
"657",113780.44447409,294048.960917327,279270.878491274,20.7904704700602,22.4242030488766,21.550700162049
"658",110888.893033879,272809.8267657,228674.922153522,21.3856301158623,23.2741708210864,22.176851591823
"659",111563.038531964,303801.735421299,262620.707950328,20.6547000459835,22.2985023710347,21.7726927425914
"660",108400.893439063,254459.838778743,246471.545229178,21.796160259456,23.3297414697414,22.376259664901
"661",123250.088032646,326594.96491571,311613.083161296,19.2042708648376,21.4292396479304,19.7428011353397
"662",139843.173797637,363654.944555184,341058.25227818,19.1394682080654,21.26103287061,19.8798887519974
"663",124817.010190045,328590.905868666,293647.065095824,20.381239278733,22.1240771116576,21.1460479945241
"664",117895.591899792,316910.714852567,290728.386944196,19.5704389356066,21.6994470785974,20.5862927139057
"665",111466.914206971,283563.059293513,254693.318504395,21.1592093364058,22.7003345883848,22.1517282164612
"666",117402.066580927,281001.608106614,246673.368820257,21.5467156126867,23.2940899557201,22.4486060994718
"667",118977.089352977,322952.778637529,303561.453887478,19.8140191486267,21.3841664192738,20.6703838944091
"668",119915.590870885,329437.629404148,299854.768253263,20.1890473576187,21.7179906946489,20.9571122753583
"669",122717.310436686,308221.311528434,288287.218477306,19.9948887328252,22.3131056094735,20.5709784221587
"670",110197.35422927,283104.149069528,260516.414715171,21.1474879047707,22.7342961712272,21.8075431028519
"671",125257.838713646,329661.192187148,315517.611465466,19.6679516019976,21.9135992879034,20.1562307581719
"672",126867.379504883,315108.094518966,289391.920375115,19.7551461921458,22.0833027602558,20.6050467378886
"673",124651.716237179,282904.452898887,279954.15451231,21.1125059189413,23.228391751888,21.6200245777597
"674",136227.118730891,332961.999644084,324017.705123717,19.8643922956855,22.1524484097794,20.3808587996543
"675",121211.353973922,341288.021271872,311037.713854594,19.3253373311447,21.5053385455232,19.8905718360706
"676",105700.546052749,281056.379452863,260688.934285961,20.7964240048642,22.552914967455,21.5430616700604
"677",119982.023885357,332682.394309932,283148.550000333,19.6640946061407,21.6295009673601,20.8732126670505
"678",130178.244277533,339440.436006281,304319.967736725,18.8303080860893,21.0357245509228,19.9000835545663
"679",132031.438554048,341841.227542684,308140.918376658,19.072394139823,21.1680876190795,20.0484822301714
"680",116757.855968298,304958.803926431,297944.395257007,19.6485814888679,21.6886342183044,20.2794322813577
"681",118663.937139328,295646.467724317,272137.357756715,21.1489290435691,22.9324384939872,21.8563469716875
"682",121240.517448537,346870.57715966,341067.363380662,19.0493640751359,21.2861406068163,19.7342294846079
"683",117552.302832517,306066.927081486,305775.508868189,20.2309830491834,22.1672728596163,20.7434909269006
"684",116267.667250701,317957.99088216,273700.98483252,20.7584058885461,22.5982959212534,21.4614833411097
"685",120704.457075708,327197.328802086,294908.266362266,19.8873257008759,21.7679268094008,20.8816009044308
"686",116165.665173252,280662.388340287,245752.015526999,21.5549174239247,23.2788300219074,22.3360037364201
"687",111280.599182169,278089.124855836,250528.356365063,19.9731092791128,22.0903291812873,20.9269728497393
"688",120814.41665236,339768.918980962,327514.566631165,19.9912938893216,21.6943764266964,20.5920528081353
"689",125372.355170057,278390.01489493,254693.831799683,21.6288266422651,23.3227994191861,22.2985166308944
"690",125025.375475439,349249.216468422,330419.419453259,19.4752589963338,21.4854087603619,19.9322398740338
"691",126180.644916202,335439.571647674,294085.844915474,20.1676694369753,22.0052189180328,20.9085714761783
"692",124542.688564267,323487.848811173,312422.447662571,19.8797570204535,21.6511007421943,20.4219617476568
"693",116220.298196887,298528.299356818,280796.422815458,21.1287912447086,22.8714169344995,21.6759481154366
"694",110755.262796702,267713.432076185,248207.862187298,21.562159403833,23.2392534017047,22.3788979195754
"695",109545.720377808,273449.220284561,251260.147897749,21.4521381675466,23.0734124299341,22.1640121235387
"696",108195.296229526,271323.775696536,255150.803222159,20.9068334494129,22.6188763743397,21.5859148483458
"697",111357.991782045,272847.296014412,237006.850920389,21.1120431296359,23.0946176399212,21.8501062060847
"698",128087.992625968,313463.87413292,276930.824045845,20.8943309851575,22.6774336317595,21.7076703924873
"699",110694.735796068,316530.109929448,303975.661347323,19.1709243968144,21.3494150952165,19.7181821045349
"700",121351.884625075,315702.909888057,296959.84486323,19.8352540029467,22.0604135262511,20.6084807762442
"701",111305.068718118,281376.382882293,263218.288262255,21.435371345809,23.1411844603523,22.1015640718479
"702",114231.103359097,300583.100460164,275718.845634174,20.5750643162517,22.4846250670047,21.4557262905719
"703",130886.508169416,321090.623588326,331760.716865714,18.2923178567318,20.7435660217882,18.9935186713916
"704",108495.379803743,256542.582159297,234439.291004474,21.750778090802,23.3733173040117,22.4623222324079
"705",139123.155393359,347187.443511855,324006.808472458,19.1365049125909,21.5943057417864,19.7176960058332
"706",118391.594743244,293236.162619604,265180.54076361,20.6602238800239,22.4862214132845,21.426725073046
"707",121152.194532419,318303.227333273,275191.591792874,19.9119734188647,22.1979869260847,20.5593226923516
"708",132222.766629217,329674.529025436,299033.394045925,19.5623931745278,21.8615345982729,20.45719636875
"709",129686.039234103,304125.00964914,275971.297788826,21.3363087233771,23.1354631032308,22.1560715284196
"710",122829.033366022,332336.589623949,313258.01132744,19.59349026982,21.8260804814256,20.3569140413387
"711",116409.968460282,269124.681529021,225509.614909459,21.6908784704979,23.6511664611,22.4820391050178
"712",101840.921485621,242890.71462385,217545.42901381,22.1921035391781,23.5961921559756,22.9016301754597
"713",133932.082862359,360228.056621642,348608.226509802,18.5715259075348,20.9105018787509,19.0069253538009
"714",118671.456368116,322885.303929016,290433.363927629,19.8791420978878,22.236453271578,20.6253175776282
"715",112723.472778975,336843.376715045,320424.266314979,19.2767023806851,21.0231908522568,20.0772585915111
"716",115071.624052818,304131.767447443,288155.628570163,20.6346732730868,22.3307311988036,21.1393817372185
"717",128754.848662684,318534.057892784,302363.962649448,20.136319052637,22.1215952714783,20.7827619852678
"718",103759.848468398,259318.562788311,253338.332924828,21.8904196778516,23.5549946675838,22.3697328528257
"719",130551.988925404,369360.475263757,331087.39236831,18.6791127104967,20.7030965988229,19.4276515786693
"720",102644.917477858,258371.854556529,238297.853798476,21.6836105243142,23.3897126226887,22.2346940832144
"721",130655.857728112,373311.264462782,339903.785283568,18.7815191497636,20.6313433073754,19.6626766178623
"722",113715.054897281,256521.915673725,261433.187489067,22.0263851162591,23.4892635871856,22.5162251494449
"723",134121.303931034,335158.26644583,312041.1895021,20.3578809974722,22.4955941215777,21.0136140314609
"724",127159.141149703,314053.931030464,293423.834549364,19.4529692311664,21.3149047671761,20.3953732797052
"725",137099.798501133,320003.879075387,307591.461695498,20.3990469152926,22.4030850611683,21.1242023176915
"726",123770.863638885,307017.74530431,271518.545323254,20.8349434698407,22.7523084843369,21.8478810698728
"727",109963.798483119,257446.598908249,247175.966014958,21.4213739679377,23.0401528288288,22.0900844436937
"728",113190.497859379,277458.144679485,249791.269143519,20.9895799701897,22.8284940421384,21.8626377501773
"729",115792.641267616,281713.045725933,249721.948505436,20.9886795668492,22.7466007901031,21.7315107359916
"730",107045.008295881,263105.62501476,243172.640873118,20.9501698007699,22.5914560966817,21.8473249081615
"731",100600.669697687,282452.549473586,260417.118818468,21.1579956406246,22.6741074559977,21.8150676699553
"732",118091.296771225,318963.033382484,289707.321335819,20.2750640693107,22.0633921398758,20.9953739781294
"733",116953.653372073,282118.635029008,262568.362447387,21.6189615003931,23.1916426974454,22.2474034434622
"734",130483.167978803,301635.667875143,277138.898237275,20.6954422185119,22.6666685091404,21.5144395310479
"735",127537.480922001,323541.407887614,313306.030245427,19.6789506045706,21.7272874588286,20.1994643518047
"736",109644.322593578,289279.188359901,264081.72981728,20.8232694902865,22.7038120982822,21.3642366509671
"737",124910.245445106,299038.715000347,256366.44040246,20.3353109040466,22.214586082202,21.5555562001374
"738",120437.119972815,310503.023726806,275901.876613598,20.5803085617457,22.8605691037606,21.2596861209762
"739",122655.485302394,339135.256335794,312389.688459338,19.7931892128652,21.8410575625586,20.4193370335857
"740",120665.708204278,282877.516732276,266698.007800094,20.5338963982793,22.5458512201842,21.2379340297236
"741",107729.716649277,253330.531985741,237636.153428567,22.5343320240989,24.0652910160329,23.1024384626912
"742",118635.542295586,308419.010787933,273068.826921016,20.9609176213105,22.4847230246945,21.797663410153
"743",123961.568902307,311642.150321591,273396.874504866,20.1130613747715,22.1795359591315,21.1518928481265
"744",115612.09889988,301690.355976836,274111.723233882,20.5645736033669,22.4967298841929,21.248225806547
"745",103942.140844908,287148.43041963,266762.230780453,21.0015367083264,22.5428427779048,21.7299710060309
"746",105238.997049251,280777.170028803,262327.141568859,21.2591075293021,22.775249483848,21.743242787614
"747",114521.402499023,319884.976848383,272938.55943049,20.1756115403727,21.9233155386263,21.0527619593704
"748",122492.518435077,319509.41352467,272986.284561395,20.4211522461394,22.3752664392783,21.3628548771047
"749",117500.679610531,336302.022821057,298590.957683674,20.704268704276,22.2942912126812,21.3705289331033
"750",118949.872797416,289632.942440096,246360.476637757,20.927896456818,22.7466964267958,22.0466597779938
"751",123082.730763897,343167.504263466,320524.597328892,19.8579701636006,21.6953979080893,20.6157332699643
"752",113398.916980034,305248.814855052,273247.996738327,20.3435830906022,22.0356894482256,21.3233330123706
"753",120218.29711992,324117.333818569,291803.831222701,19.6372102221866,21.6287232005692,20.4629148497348
"754",110862.26012036,317994.164695082,296886.192422612,19.6597348368294,21.6434780979597,20.3385964833413
"755",117363.083123033,290553.787742504,277887.234793329,20.8960885730119,22.5869788324037,21.5690017440955
"756",97115.5819402499,216159.857664422,190136.855359799,22.9449239089024,24.049954718717,23.7842692570401
"757",126427.065732504,298318.721117474,276562.481707368,20.121011541904,22.1713830200301,20.9467871455558
"758",107070.025955466,252076.135561755,217410.730348014,22.3355959659114,23.9327014721133,23.1814932654421
"759",117409.989873832,274463.287499444,252503.133586283,21.2426999217145,23.0290511414322,21.9234021194772
"760",124065.997963023,289355.573398134,262770.546174496,21.1939106052586,23.1919762206069,22.0253556226225
"761",120503.90213577,309426.992178726,279475.628647633,20.9433190651375,22.4650838915755,21.6745503551447
"762",116906.534549036,284574.871393683,251247.58098791,20.5465579535343,22.6723568004877,21.34467621312
"763",126285.511569674,303185.119501494,266033.236663129,20.3406517619313,22.189647251227,21.5255841249104
"764",126764.945270728,320657.610913582,302394.319392855,19.8849661521004,21.8158858115138,20.5348507536709
"765",127601.347925673,332596.293109507,307509.591124264,19.8608009599326,21.9768723693131,20.5539482381898
"766",114910.186045631,305703.25510361,283426.520141198,20.5336588751348,22.335008969909,21.2393976981299
"767",125874.805302653,318745.887977272,273966.023487162,20.3888748605286,22.2516993340065,21.275015304397
"768",119212.007359849,301336.942807394,274337.427171322,20.7595223540157,22.624980871116,21.5282141997817
"769",115160.956061202,281230.504384653,263747.130935887,21.089013153901,23.0421095627561,21.719695854443
"770",114227.600220188,298986.387032088,276138.489705589,20.6881765394722,22.5072249914441,21.5978218528633
"771",102490.870671884,302313.729750387,267718.464746825,20.9136258213366,22.5243833149954,21.5723836848142
"772",104252.882946621,264605.243304215,236084.275337789,21.6507763422602,23.0367143164585,22.5990641151066
"773",113106.408803817,280543.837853293,256259.551184107,20.4740477099492,22.3769588496655,21.3573069280375
"774",119618.142872672,329794.36807654,298269.528710043,20.0777204626073,21.8287842885422,20.8832315905931
"775",119048.873034382,290492.658270879,246899.107483125,20.8897562858319,22.7397148591899,21.8202211473857
"776",125731.236216567,342881.799637655,309946.013194168,19.3432093465142,21.1649985362731,20.1133237824445
"777",111300.620927777,305386.121939808,307130.424152499,20.6673313944986,22.3382544266686,21.2729292573825
"778",117617.939515532,285826.637904514,254590.898187595,21.1556597583399,23.0752343970977,21.8917922419198
"779",119734.588823939,276520.218783144,249292.713349945,21.3684187138959,23.2714201798827,22.1626020964398
"780",115595.672799039,337411.685979773,309063.816582723,19.9418379892717,21.8394756712515,20.52716060037
"781",122792.092062395,301184.36448853,288565.00884827,20.2113472286442,22.1154258295447,20.8163164996588
"782",124521.121907132,309511.190353291,279800.309008739,20.6774495661484,22.4576693474482,21.2460151249346
"783",114636.716673189,291233.288626691,263568.774922859,21.5290145868861,23.3890216081139,22.1817278257635
"784",109579.613673117,279237.788821275,270561.378505952,20.8643738074966,22.7806271828538,21.570391691711
"785",127968.182857683,297394.172063895,266603.509277686,21.3403173783134,23.1979854754316,21.9875071848147
"786",115422.899388942,289185.546919928,257701.675929578,20.6292592745142,22.5991672540188,21.4397322763208
"787",114905.830673295,278054.415111492,248235.894385742,21.883292089073,23.5873670233966,22.6752857216141
"788",109290.149407621,271823.665991568,232414.788215674,22.6339829596969,23.9548889186614,23.4267198321078
"789",108014.393062308,272941.542153509,247136.1515587,21.1337708341708,22.5983519007054,21.8684340991095
"790",127728.099298804,283043.177991547,259244.51146002,21.4156578047851,23.0892600596713,22.3960056944867
"791",112934.283691297,302242.180320333,264532.143974939,21.0971575452027,22.4439107519652,21.9322780547829
"792",121229.346223388,301484.249100941,260271.75729516,20.512507821779,22.5253337452047,21.2766769133344
"793",120145.728430461,344804.87178842,317057.081802565,19.2812657225904,21.3892293351214,20.0016381016399
"794",119796.299213737,269862.837038847,242494.100985552,21.3810892374287,23.2091574761127,22.1988870102625
"795",125261.065688429,319037.565887558,294023.906578871,20.3854978255558,22.3152844773005,21.155972423585
"796",107140.607689382,289935.029380179,260941.452013189,21.0277920954762,22.629250671311,22.0525757131233
"797",125444.678417408,322815.584697392,317581.721545626,19.7874939869462,21.8197113728908,20.4776163670919
"798",113760.126757887,287745.210810836,249071.753343548,21.1379057485023,22.7296264568231,22.1214884679181
"799",117082.526183855,254697.035370852,237354.92826205,22.199524268874,23.7321855652528,22.7653333045565
"800",117462.600511737,275710.126955382,256360.459017105,22.2484679461134,23.9812165133698,22.5277874490114
"801",119162.133336292,338785.248501368,293208.757127409,20.3374325950792,22.0708362484769,21.1546188951032
"802",127307.517247924,324590.802634685,307686.572156042,20.2162393490757,22.124460388091,20.9881714147348
"803",106586.724344535,264412.878048103,244576.120768204,21.6381824614291,23.0468655435923,22.4625191682103
"804",118251.941684886,305476.944144166,264203.869588414,21.0014571132593,22.7475663092956,21.9227229484242
"805",136422.153816347,329208.564093544,298227.837578808,21.0909617079662,22.8848024152581,21.7567252447408
"806",109965.672707405,303644.318171891,252527.819459093,20.5445289152,22.1965170999808,21.6153617441874
"807",110974.998695331,311496.20754091,285668.024517534,20.71331317948,22.5726681941978,21.4491655421287
"808",117391.919816958,313762.389452184,295963.047545235,20.8453827673596,22.4416710683294,21.7332956312477
"809",129290.407381367,339989.438220293,314200.324174522,20.0729150035212,22.0204898074216,20.8390971048714
"810",111647.545413744,295376.362957063,288077.696769638,19.9128340499107,21.7838196001385,20.3990501825039
"811",125199.236371753,344130.218474467,318840.584940585,18.6480514253591,20.7945482045501,19.4571914132789
"812",110832.022745444,306138.293180331,272976.847143301,20.1092486850248,21.7572010725559,21.0763378082509
"813",120775.192957356,302441.696940143,296408.497575175,20.0828655494435,22.0656937739856,20.8036345492088
"814",118878.871124565,282870.430122091,259721.924608529,21.2101573456143,22.9310704192507,22.0532342623431
"815",123501.500694146,313866.677520376,279404.574965116,20.4016713836704,22.4405292426294,21.2119838024884
"816",119127.986460363,300209.287393516,268435.902346136,19.8806978769917,21.9065566724333,20.8813844682688
"817",113447.170005873,270054.605369069,245442.573994221,22.1468441534284,23.7653336328481,22.641457196471
"818",114081.412909029,295062.338942633,266257.428258172,20.8625167358465,22.7196011039326,21.571626590906
"819",116488.725320185,293911.048088633,268950.475472656,21.029829569413,22.9309019245625,21.7526532053305
"820",120287.968883011,344207.062699824,327144.511405971,19.6999752962006,21.5632794098519,20.4128215176791
"821",114613.137840681,275662.904484666,263399.331211134,20.1731288645353,22.3867601092251,21.0303494111326
"822",120944.709659206,299670.292146399,279855.582777533,20.9401548927375,22.7646267196778,21.661086814621
"823",133493.850458907,331183.643959189,308255.095245893,20.0015483741767,22.2760660722949,20.6287681424143
"824",116351.389848535,272493.457721225,250439.544542147,21.7408580786055,23.5601743778638,22.1729268514701
"825",121922.833741845,284609.744694832,255803.897836656,20.477254557098,22.3368725973022,21.2507827310391
"826",118097.795337727,285544.65400053,276740.170886705,20.5020715672546,22.5101993415321,21.1008701160983
"827",125597.657059117,331636.985222894,299259.248959075,19.9841010750341,22.0081589099059,20.7485344045774
"828",116576.932265465,249071.997137588,220918.679168383,22.189642681571,23.9329748103882,22.9487943775208
"829",130093.021280366,330286.246377611,309862.744222113,20.3676753589297,22.1007151549611,21.1470555065714
"830",112549.508609733,288350.254192179,270927.180905841,20.8415765539811,22.8310376056546,21.3779568251393
"831",101666.983187601,270579.037464313,250484.146385096,21.4170316858505,22.8135397888416,22.194965009856
"832",117480.556411158,297532.507018672,267348.276156502,21.2102847512076,22.9072651271374,21.920957249697
"833",122800.556373679,328385.798017954,292975.624672054,20.1471474450887,22.0713744486676,21.0366731082366
"834",111232.115365476,274394.719347574,243605.155929341,21.5022574030079,23.0962023818805,22.260445104433
"835",110277.176417595,280376.920508791,258789.287359434,20.8017019890643,22.7117685300084,21.4088473812308
"836",107857.26794192,261930.542158882,247907.199880303,20.9835076310287,22.9069156054847,21.578015140273
"837",109636.532909437,289243.841629536,262006.558905995,20.8428347138862,22.5985206019774,21.6745885522216
"838",115723.478011129,312507.732947453,306668.68352948,19.899956480137,21.7030021031057,20.5292410321283
"839",125438.095838063,307615.609762023,300652.728363568,19.9208765813444,22.0323496518576,20.4950337190253
"840",114654.779011844,297525.205234364,275368.86474606,21.0801511097623,22.7971339162362,21.7002922921333
"841",133209.772894614,367006.754121056,360100.863030582,19.6302036179425,21.7829430058604,20.2022451568256
"842",116032.41894963,301460.690344981,278893.632034205,20.4890393593417,22.2001078266956,21.3051739944536
"843",113163.608646773,270492.958710503,248764.926768806,21.0862705925199,22.8500408519863,22.0264494769919
"844",117086.082317905,327187.10670418,290066.87276974,19.4653134431848,21.370481717563,20.3571175096654
"845",108616.123032173,280534.62655546,253727.416651411,21.1279130633289,22.915936498213,21.803748373097
"846",127214.396452851,305605.802915467,280142.019872518,20.9439965215852,22.9856451280836,21.6649402884188
"847",123953.534414253,334401.54563993,320467.529243013,19.622057891131,21.2105692625535,20.3002074648244
"848",119565.81946336,316294.982945966,287854.267778146,19.5326130240317,21.3234392055334,20.4862253699057
"849",130969.651410859,334644.100254753,318629.698163724,19.7116143518762,21.8557313976288,20.3888516511604
"850",130550.628583137,369444.026539367,354967.750827664,18.8242063981223,20.7951296562979,19.6498235597872
"851",117117.302559667,295085.146896375,268016.351837189,20.8776921657144,22.6591033465399,21.8893836120543
"852",118029.198732441,301182.256031411,271352.418572724,19.6864630701362,21.8681240606814,20.4940491616792
"853",115824.126041626,293662.503846768,254368.407985871,21.2192702993122,22.886488798426,22.0453138458317
"854",125901.194736754,322942.336930301,295232.700456149,20.0640679496071,21.9315475801716,21.0365252425392
"855",127188.52366138,314399.745436085,264443.601303852,20.6992006674438,22.8634488077396,21.4456829225283
"856",110160.371947496,262785.163993831,257434.121740807,21.1209650808375,22.7210535109661,21.8823009583898
"857",125587.039163773,324296.347744484,301555.553255031,19.7928412034346,21.9384710525754,20.403633720954
"858",115259.10297934,303914.616615752,274395.246673922,20.6683809183021,22.5636516625829,21.3721245598536
"859",118252.770885685,285667.670668288,254727.536050371,20.9364719499776,22.7452461273136,21.7850914800781
"860",108447.362386158,268207.302395748,267115.851542944,21.1165814804379,22.9590328323057,21.5534314808168
"861",109742.121037997,276871.006742889,255142.640091277,20.9175191112833,22.7923601940349,21.5955521278132
"862",126975.132223583,310033.980707704,297023.948394034,20.1172386027129,21.9406482977398,20.796069270923
"863",118947.414146278,316750.412155424,298908.557308947,19.2392449019574,21.2058006906318,20.2012619250542
"864",109144.698530205,244081.995176482,215687.393007105,22.119185144939,23.6308059475953,22.8934972749095
"865",120929.229389233,322458.697326651,294292.97877113,20.3519144070557,22.3022242475957,21.0685569201054
"866",124753.727816414,338341.242543757,297970.56597676,19.3665128176093,21.3899748593306,20.3205746439388
"867",120451.637707099,270599.072218998,235711.634621811,21.5203502836157,23.3701243711886,22.4144143810246
"868",127254.821129505,336254.411408433,309757.009822249,20.3152681020556,22.2812108500021,20.9448768038073
"869",133108.083909641,337072.300375578,310024.07255254,20.4527111090756,22.5621126203518,20.9415138786955
